timestamp_ms,series_id,value
1700000266000,instance-0032,0.160534
1700000267000,instance-0032,0.160711
1700000268000,instance-0032,0.160915
1700000269000,instance-0032,0.161145
1700000270000,instance-0032,0.161402
1700000271000,instance-0032,0.161684
1700000272000,instance-0032,0.161993
1700000273000,instance-0032,0.162328
1700000274000,instance-0032,0.162689
1700000275000,instance-0032,0.163077
1700000276000,instance-0032,1.200000
1700000277000,instance-0032,0.163929
1700000278000,instance-0032,0.164395
1700000279000,instance-0032,0.164886
1700000280000,instance-0032,0.165403
1700000281000,instance-0032,0.165946
1700000282000,instance-0032,0.166515
1700000283000,instance-0032,0.167110
1700000284000,instance-0032,0.167730
1700000285000,instance-0032,0.168376
1700000286000,instance-0032,0.169047
1700000287000,instance-0032,0.169744
1700000288000,instance-0032,0.170466
1700000289000,instance-0032,0.171213
1700000290000,instance-0032,0.171986
1700000291000,instance-0032,0.172783
1700000292000,instance-0032,0.173606
1700000293000,instance-0032,0.174453
1700000294000,instance-0032,0.175325
1700000295000,instance-0032,0.176222
1700000296000,instance-0032,0.177143
1700000297000,instance-0032,0.178089
1700000298000,instance-0032,0.179059
1700000299000,instance-0032,0.180052
1700000300000,instance-0032,0.181070
1700000301000,instance-0032,0.182112
1700000302000,instance-0032,0.183177
1700000303000,instance-0032,1.200000
1700000304000,instance-0032,0.185378
1700000305000,instance-0032,0.186513
1700000306000,instance-0032,0.187671
1700000307000,instance-0032,0.188852
1700000308000,instance-0032,0.190055
1700000309000,instance-0032,0.191281
1700000310000,instance-0032,0.192529
1700000311000,instance-0032,0.193799
1700000312000,instance-0032,0.195091
1700000313000,instance-0032,0.196404
1700000314000,instance-0032,0.197738
1700000315000,instance-0032,0.199094
1700000316000,instance-0032,0.200470
1700000317000,instance-0032,0.201867
1700000318000,instance-0032,0.203284
1700000319000,instance-0032,0.204721
1700000320000,instance-0032,0.206177
1700000321000,instance-0032,0.207653
1700000322000,instance-0032,0.209149
1700000323000,instance-0032,0.210663
1700000324000,instance-0032,0.212195
1700000325000,instance-0032,0.213746
1700000326000,instance-0032,0.215314
1700000327000,instance-0032,0.216900
1700000328000,instance-0032,0.218504
1700000329000,instance-0032,0.220124
1700000330000,instance-0032,0.221760
1700000331000,instance-0032,0.223413
1700000332000,instance-0032,0.225081
1700000333000,instance-0032,0.226765
1700000334000,instance-0032,0.228464
1700000335000,instance-0032,0.230177
1700000336000,instance-0032,0.231905
1700000337000,instance-0032,0.233646
1700000338000,instance-0032,0.235400
1700000339000,instance-0032,0.237168
1700000340000,instance-0032,0.238948
1700000341000,instance-0032,0.240740
1700000342000,instance-0032,0.242543
1700000343000,instance-0032,0.244358
1700000344000,instance-0032,0.246183
1700000345000,instance-0032,0.248019
1700000346000,instance-0032,0.249864
1700000347000,instance-0032,0.251718
1700000348000,instance-0032,0.253581
1700000349000,instance-0032,0.255453
1700000350000,instance-0032,1.200000
1700000351000,instance-0032,0.259218
1700000352000,instance-0032,0.261111
1700000353000,instance-0032,0.263010
1700000354000,instance-0032,0.264915
1700000355000,instance-0032,0.266824
1700000356000,instance-0032,0.268739
1700000357000,instance-0032,0.270657
1700000358000,instance-0032,0.272578
1700000359000,instance-0032,0.274503
1700000360000,instance-0032,0.276430
1700000361000,instance-0032,0.278358
1700000362000,instance-0032,0.280288
1700000363000,instance-0032,0.282218
1700000364000,instance-0032,0.284148
1700000365000,instance-0032,0.286078
1700000366000,instance-0032,0.288006
1700000367000,instance-0032,0.289933
1700000368000,instance-0032,0.291857
1700000369000,instance-0032,0.293778
1700000370000,instance-0032,0.295695
1700000371000,instance-0032,0.297609
1700000372000,instance-0032,0.299517
1700000373000,instance-0032,0.301420
1700000374000,instance-0032,0.303317
1700000375000,instance-0032,0.305207
1700000376000,instance-0032,0.307090
1700000377000,instance-0032,0.308965
1700000378000,instance-0032,0.310832
1700000379000,instance-0032,0.312689
1700000380000,instance-0032,0.314537
1700000381000,instance-0032,0.316375
1700000382000,instance-0032,0.318201
1700000383000,instance-0032,0.320016
1700000384000,instance-0032,0.321818
1700000385000,instance-0032,0.323608
1700000386000,instance-0032,0.325385
1700000387000,instance-0032,0.327147
1700000388000,instance-0032,0.328895
1700000389000,instance-0032,0.330628
1700000390000,instance-0032,0.332345
1700000391000,instance-0032,0.334045
1700000392000,instance-0032,0.335729
1700000393000,instance-0032,0.337395
1700000394000,instance-0032,0.339043
1700000395000,instance-0032,0.340672
1700000396000,instance-0032,0.342282
1700000397000,instance-0032,0.343873
1700000398000,instance-0032,0.345442
1700000399000,instance-0032,0.346992
1700000400000,instance-0032,0.348519
1700000401000,instance-0032,0.350025
1700000402000,instance-0032,0.351508
1700000403000,instance-0032,0.352969
1700000404000,instance-0032,0.354406
1700000405000,instance-0032,0.355818
1700000406000,instance-0032,0.357207
1700000407000,instance-0032,0.358571
1700000408000,instance-0032,0.359909
1700000409000,instance-0032,0.361222
1700000410000,instance-0032,0.362508
1700000411000,instance-0032,0.363767
1700000412000,instance-0032,0.365000
1700000413000,instance-0032,0.366205
1700000414000,instance-0032,0.367382
1700000415000,instance-0032,0.368531
1700000416000,instance-0032,0.369652
1700000417000,instance-0032,0.370743
1700000418000,instance-0032,0.371805
1700000419000,instance-0032,0.372838
1700000420000,instance-0032,0.373840
1700000421000,instance-0032,0.374812
1700000422000,instance-0032,0.375754
1700000423000,instance-0032,0.376665
1700000424000,instance-0032,0.377545
1700000425000,instance-0032,0.378394
1700000426000,instance-0032,0.379211
1700000427000,instance-0032,0.379997
1700000428000,instance-0032,0.380750
1700000429000,instance-0032,0.381472
1700000430000,instance-0032,0.382161
1700000431000,instance-0032,0.382818
1700000432000,instance-0032,0.383443
1700000433000,instance-0032,0.384035
1700000434000,instance-0032,0.384594
1700000435000,instance-0032,0.385120
1700000436000,instance-0032,0.385614
1700000437000,instance-0032,0.386075
1700000438000,instance-0032,0.386503
1700000439000,instance-0032,0.386898
1700000440000,instance-0032,0.387260
1700000441000,instance-0032,0.387590
1700000442000,instance-0032,0.387886
1700000443000,instance-0032,0.388150
1700000444000,instance-0032,0.388382
1700000445000,instance-0032,0.388580
1700000446000,instance-0032,0.388747
1700000447000,instance-0032,0.388881
1700000448000,instance-0032,0.388983
1700000449000,instance-0032,0.389053
1700000450000,instance-0032,0.389091
1700000451000,instance-0032,0.389098
1700000452000,instance-0032,0.389074
1700000453000,instance-0032,0.389018
1700000454000,instance-0032,0.388932
1700000455000,instance-0032,0.388815
1700000456000,instance-0032,0.388668
1700000457000,instance-0032,0.388491
1700000458000,instance-0032,0.388284
1700000459000,instance-0032,0.388048
1700000460000,instance-0032,0.387783
1700000461000,instance-0032,0.387490
1700000462000,instance-0032,0.387169
1700000463000,instance-0032,0.386820
1700000464000,instance-0032,0.386444
1700000465000,instance-0032,0.386041
1700000466000,instance-0032,0.385611
1700000467000,instance-0032,0.385156
1700000468000,instance-0032,0.384675
1700000469000,instance-0032,0.384170
1700000470000,instance-0032,0.383640
1700000471000,instance-0032,0.383086
1700000472000,instance-0032,0.382509
1700000473000,instance-0032,0.381909
1700000474000,instance-0032,0.381287
1700000475000,instance-0032,0.380644
1700000476000,instance-0032,0.379979
1700000477000,instance-0032,0.379294
1700000478000,instance-0032,0.378589
1700000479000,instance-0032,0.377866
1700000480000,instance-0032,0.377123
1700000481000,instance-0032,0.376363
1700000482000,instance-0032,0.375586
1700000483000,instance-0032,0.374792
1700000484000,instance-0032,0.373982
1700000485000,instance-0032,0.373158
1700000486000,instance-0032,0.372318
1700000487000,instance-0032,0.371465
1700000488000,instance-0032,0.370599
1700000489000,instance-0032,0.369721
1700000490000,instance-0032,0.368831
1700000491000,instance-0032,0.367931
1700000492000,instance-0032,0.367020
1700000493000,instance-0032,0.366100
1700000494000,instance-0032,0.365171
1700000495000,instance-0032,0.364234
1700000496000,instance-0032,0.363290
1700000497000,instance-0032,0.362340
1700000498000,instance-0032,0.361385
1700000499000,instance-0032,0.360424
1700000500000,instance-0032,0.359459
1700000501000,instance-0032,0.358491
1700000502000,instance-0032,0.357521
1700000503000,instance-0032,0.356549
1700000504000,instance-0032,0.355575
1700000505000,instance-0032,0.354602
1700000506000,instance-0032,0.353629
1700000507000,instance-0032,0.352657
1700000508000,instance-0032,0.351687
1700000509000,instance-0032,0.350720
1700000510000,instance-0032,0.349756
1700000511000,instance-0032,0.348797
1700000512000,instance-0032,0.347843
1700000513000,instance-0032,0.346894
1700000514000,instance-0032,0.345952
1700000515000,instance-0032,0.345017
1700000516000,instance-0032,0.344090
1700000517000,instance-0032,0.343172
1700000518000,instance-0032,0.342262
1700000519000,instance-0032,0.341363
1700000520000,instance-0032,0.340475
1700000521000,instance-0032,0.339598
1700000522000,instance-0032,0.338732
1700000523000,instance-0032,0.337880
1700000524000,instance-0032,0.337041
1700000525000,instance-0032,0.336216
1700000526000,instance-0032,1.200000
1700000527000,instance-0032,0.334610
1700000528000,instance-0032,0.333830
1700000529000,instance-0032,0.333067
1700000530000,instance-0032,0.332320
1700000531000,instance-0032,0.331591
1700000532000,instance-0032,0.330880
1700000533000,instance-0032,0.330188
1700000534000,instance-0032,0.329515
1700000535000,instance-0032,0.328861
1700000536000,instance-0032,0.328227
1700000537000,instance-0032,0.327614
1700000538000,instance-0032,0.327022
1700000539000,instance-0032,0.326451
1700000540000,instance-0032,0.325902
1700000541000,instance-0032,0.325375
1700000542000,instance-0032,0.324871
1700000543000,instance-0032,0.324390
1700000544000,instance-0032,0.323932
1700000545000,instance-0032,0.323498
1700000546000,instance-0032,0.323088
1700000547000,instance-0032,0.322702
1700000548000,instance-0032,0.322340
1700000549000,instance-0032,0.322004
1700000550000,instance-0032,0.321692
1700000551000,instance-0032,0.321406
1700000552000,instance-0032,0.321145
1700000553000,instance-0032,0.320909
1700000554000,instance-0032,0.320700
1700000555000,instance-0032,0.320516
1700000556000,instance-0032,0.320358
1700000557000,instance-0032,0.320227
1700000558000,instance-0032,0.320121
1700000559000,instance-0032,0.320042
1700000560000,instance-0032,0.319989
1700000561000,instance-0032,0.319963
1700000562000,instance-0032,0.319963
1700000563000,instance-0032,0.319989
1700000564000,instance-0032,0.320041
1700000565000,instance-0032,0.320120
1700000566000,instance-0032,0.320224
1700000567000,instance-0032,0.320355
1700000568000,instance-0032,0.320512
1700000569000,instance-0032,0.320694
1700000570000,instance-0032,0.320902
1700000571000,instance-0032,0.321135
1700000572000,instance-0032,0.321393
1700000573000,instance-0032,0.321677
1700000574000,instance-0032,0.321985
1700000575000,instance-0032,0.322318
1700000576000,instance-0032,0.322674
1700000577000,instance-0032,0.323055
1700000578000,instance-0032,0.323459
1700000579000,instance-0032,0.323887
1700000580000,instance-0032,0.324337
1700000581000,instance-0032,0.324810
1700000582000,instance-0032,0.325305
1700000583000,instance-0032,0.325822
1700000584000,instance-0032,0.326360
1700000585000,instance-0032,0.326919
1700000586000,instance-0032,0.327498
1700000587000,instance-0032,0.328098
1700000588000,instance-0032,0.328716
1700000589000,instance-0032,0.329354
1700000590000,instance-0032,0.330010
1700000591000,instance-0032,0.330685
1700000592000,instance-0032,0.331376
1700000593000,instance-0032,0.332085
1700000594000,instance-0032,0.332809
1700000595000,instance-0032,0.333550
1700000596000,instance-0032,0.334305
1700000597000,instance-0032,0.335075
1700000598000,instance-0032,0.335859
1700000599000,instance-0032,0.336656
1700000000000,instance-0033,0.351937
1700000001000,instance-0033,0.352922
1700000002000,instance-0033,0.353909
1700000003000,instance-0033,0.354898
1700000004000,instance-0033,0.355887
1700000005000,instance-0033,0.356877
1700000006000,instance-0033,0.357867
1700000007000,instance-0033,0.358855
1700000008000,instance-0033,0.359841
1700000009000,instance-0033,0.360824
1700000010000,instance-0033,0.361803
1700000011000,instance-0033,0.362778
1700000012000,instance-0033,0.363747
1700000013000,instance-0033,0.364711
1700000014000,instance-0033,0.365668
1700000015000,instance-0033,0.366617
1700000016000,instance-0033,0.367558
1700000017000,instance-0033,0.368490
1700000018000,instance-0033,0.369413
1700000019000,instance-0033,0.370325
1700000020000,instance-0033,1.200000
1700000021000,instance-0033,0.372114
1700000022000,instance-0033,0.372990
1700000023000,instance-0033,0.373853
1700000024000,instance-0033,0.374701
1700000025000,instance-0033,0.375535
1700000026000,instance-0033,0.376353
1700000027000,instance-0033,0.377155
1700000028000,instance-0033,0.377940
1700000029000,instance-0033,0.378707
1700000030000,instance-0033,0.379457
1700000031000,instance-0033,0.380187
1700000032000,instance-0033,0.380898
1700000033000,instance-0033,0.381589
1700000034000,instance-0033,0.382259
1700000035000,instance-0033,0.382907
1700000036000,instance-0033,0.383534
1700000037000,instance-0033,0.384138
1700000038000,instance-0033,0.384719
1700000039000,instance-0033,0.385276
1700000040000,instance-0033,0.385809
1700000041000,instance-0033,0.386317
1700000042000,instance-0033,0.386800
1700000043000,instance-0033,0.387257
1700000044000,instance-0033,0.387688
1700000045000,instance-0033,0.388092
1700000046000,instance-0033,0.388469
1700000047000,instance-0033,0.388819
1700000048000,instance-0033,0.389140
1700000049000,instance-0033,0.389433
1700000050000,instance-0033,0.389697
1700000051000,instance-0033,0.389932
1700000052000,instance-0033,0.390137
1700000053000,instance-0033,0.390312
1700000054000,instance-0033,0.390457
1700000055000,instance-0033,0.390571
1700000056000,instance-0033,0.390655
1700000057000,instance-0033,0.390707
1700000058000,instance-0033,0.390728
1700000059000,instance-0033,0.390717
1700000060000,instance-0033,0.390675
1700000061000,instance-0033,0.390600
1700000062000,instance-0033,0.390493
1700000063000,instance-0033,0.390354
1700000064000,instance-0033,0.390182
1700000065000,instance-0033,0.389977
1700000066000,instance-0033,1.200000
1700000067000,instance-0033,0.389469
1700000068000,instance-0033,0.389166
1700000069000,instance-0033,0.388829
1700000070000,instance-0033,0.388460
1700000071000,instance-0033,0.388057
1700000072000,instance-0033,0.387621
1700000073000,instance-0033,0.387152
1700000074000,instance-0033,0.386650
1700000075000,instance-0033,0.386115
1700000076000,instance-0033,0.385546
1700000077000,instance-0033,0.384945
1700000078000,instance-0033,0.384311
1700000079000,instance-0033,0.383644
1700000080000,instance-0033,0.382945
1700000081000,instance-0033,0.382213
1700000082000,instance-0033,0.381449
1700000083000,instance-0033,0.380653
1700000084000,instance-0033,0.379825
1700000085000,instance-0033,0.378965
1700000086000,instance-0033,0.378073
1700000087000,instance-0033,0.377151
1700000088000,instance-0033,0.376197
1700000089000,instance-0033,0.375213
1700000090000,instance-0033,0.374198
1700000091000,instance-0033,0.373153
1700000092000,instance-0033,0.372079
1700000093000,instance-0033,0.370975
1700000094000,instance-0033,0.369842
1700000095000,instance-0033,1.200000
1700000096000,instance-0033,0.367489
1700000097000,instance-0033,0.366271
1700000098000,instance-0033,0.365025
1700000099000,instance-0033,0.363752
1700000100000,instance-0033,0.362452
1700000101000,instance-0033,0.361125
1700000102000,instance-0033,0.359773
1700000103000,instance-0033,0.358395
1700000104000,instance-0033,0.356992
1700000105000,instance-0033,0.355565
1700000106000,instance-0033,0.354114
1700000107000,instance-0033,0.352639
1700000108000,instance-0033,0.351141
1700000109000,instance-0033,0.349621
1700000110000,instance-0033,0.348079
1700000111000,instance-0033,0.346515
1700000112000,instance-0033,0.344930
1700000113000,instance-0033,0.343325
1700000114000,instance-0033,0.341700
1700000115000,instance-0033,0.340056
1700000116000,instance-0033,0.338393
1700000117000,instance-0033,0.336712
1700000118000,instance-0033,0.335014
1700000119000,instance-0033,0.333298
1700000120000,instance-0033,0.331566
1700000121000,instance-0033,0.329818
1700000122000,instance-0033,0.328056
1700000123000,instance-0033,0.326278
1700000124000,instance-0033,1.200000
1700000125000,instance-0033,0.322682
1700000126000,instance-0033,0.320864
1700000127000,instance-0033,0.319034
1700000128000,instance-0033,0.317193
1700000129000,instance-0033,0.315341
1700000130000,instance-0033,0.313478
1700000131000,instance-0033,0.311606
1700000132000,instance-0033,0.309725
1700000133000,instance-0033,0.307835
1700000134000,instance-0033,0.305938
1700000135000,instance-0033,0.304033
1700000136000,instance-0033,0.302122
1700000137000,instance-0033,0.300204
1700000138000,instance-0033,0.298282
1700000139000,instance-0033,0.296354
1700000140000,instance-0033,0.294423
1700000141000,instance-0033,0.292487
1700000142000,instance-0033,0.290550
1700000143000,instance-0033,0.288609
1700000144000,instance-0033,0.286667
1700000145000,instance-0033,0.284724
1700000146000,instance-0033,0.282781
1700000147000,instance-0033,0.280837
1700000148000,instance-0033,0.278894
1700000149000,instance-0033,0.276953
1700000150000,instance-0033,0.275013
1700000151000,instance-0033,0.273076
1700000152000,instance-0033,0.271142
1700000153000,instance-0033,0.269211
1700000154000,instance-0033,0.267284
1700000155000,instance-0033,0.265363
1700000156000,instance-0033,0.263446
1700000157000,instance-0033,0.261535
1700000158000,instance-0033,0.259630
1700000159000,instance-0033,0.257733
1700000160000,instance-0033,0.255842
1700000161000,instance-0033,0.253959
1700000162000,instance-0033,0.252085
1700000163000,instance-0033,0.250220
1700000164000,instance-0033,0.248364
1700000165000,instance-0033,0.246518
1700000166000,instance-0033,0.244682
1700000167000,instance-0033,0.242857
1700000168000,instance-0033,0.241044
1700000169000,instance-0033,0.239242
1700000170000,instance-0033,0.237452
1700000171000,instance-0033,0.235676
1700000172000,instance-0033,0.233912
1700000173000,instance-0033,0.232161
1700000174000,instance-0033,0.230425
1700000175000,instance-0033,0.228703
1700000176000,instance-0033,0.226996
1700000177000,instance-0033,0.225303
1700000178000,instance-0033,0.223627
1700000179000,instance-0033,0.221966
1700000180000,instance-0033,0.220322
1700000181000,instance-0033,0.218694
1700000182000,instance-0033,0.217084
1700000183000,instance-0033,0.215490
1700000184000,instance-0033,0.213915
1700000185000,instance-0033,0.212357
1700000186000,instance-0033,0.210818
1700000187000,instance-0033,0.209298
1700000188000,instance-0033,0.207796
1700000189000,instance-0033,0.206314
1700000190000,instance-0033,0.204851
1700000191000,instance-0033,0.203409
1700000192000,instance-0033,0.201986
1700000193000,instance-0033,0.200584
1700000194000,instance-0033,0.199203
1700000195000,instance-0033,0.197842
1700000196000,instance-0033,0.196503
1700000197000,instance-0033,0.195185
1700000198000,instance-0033,0.193889
1700000199000,instance-0033,0.192615
1700000200000,instance-0033,0.191363
1700000201000,instance-0033,0.190133
1700000202000,instance-0033,0.188926
1700000203000,instance-0033,0.187741
1700000204000,instance-0033,0.186580
1700000205000,instance-0033,0.185441
1700000206000,instance-0033,0.184326
1700000207000,instance-0033,0.183234
1700000208000,instance-0033,0.182166
1700000209000,instance-0033,0.181122
1700000210000,instance-0033,0.180102
1700000211000,instance-0033,0.179106
1700000212000,instance-0033,0.178134
1700000213000,instance-0033,0.177186
1700000214000,instance-0033,0.176263
1700000215000,instance-0033,0.175364
1700000216000,instance-0033,0.174490
1700000217000,instance-0033,0.173642
1700000218000,instance-0033,0.172818
1700000219000,instance-0033,0.172019
1700000220000,instance-0033,0.171245
1700000221000,instance-0033,0.170497
1700000222000,instance-0033,0.169774
1700000223000,instance-0033,0.169076
1700000224000,instance-0033,0.168404
1700000225000,instance-0033,0.167757
1700000226000,instance-0033,0.167137
1700000227000,instance-0033,0.166542
1700000228000,instance-0033,0.165972
1700000229000,instance-0033,0.165429
1700000230000,instance-0033,0.164911
1700000231000,instance-0033,0.164420
1700000232000,instance-0033,0.163954
1700000233000,instance-0033,0.163515
1700000234000,instance-0033,0.163102
1700000235000,instance-0033,0.162714
1700000236000,instance-0033,0.162353
1700000237000,instance-0033,0.162019
1700000238000,instance-0033,0.161710
1700000239000,instance-0033,0.161428
1700000240000,instance-0033,0.161172
1700000241000,instance-0033,0.160942
1700000242000,instance-0033,0.160738
1700000243000,instance-0033,0.160561
1700000244000,instance-0033,0.160410
1700000245000,instance-0033,0.160286
1700000246000,instance-0033,0.160188
1700000247000,instance-0033,0.160116
1700000248000,instance-0033,0.160070
1700000249000,instance-0033,0.160051
1700000250000,instance-0033,0.160058
1700000251000,instance-0033,0.160092
1700000252000,instance-0033,0.160151
1700000253000,instance-0033,0.160237
1700000254000,instance-0033,0.160350
1700000255000,instance-0033,0.160488
1700000256000,instance-0033,0.160652
1700000257000,instance-0033,0.160843
1700000258000,instance-0033,0.161060
1700000259000,instance-0033,0.161303
1700000260000,instance-0033,0.161572
1700000261000,instance-0033,0.161867
1700000262000,instance-0033,0.162188
1700000263000,instance-0033,0.162535
1700000264000,instance-0033,0.162908
1700000265000,instance-0033,0.163306
1700000266000,instance-0033,0.163731
1700000267000,instance-0033,0.164181
1700000268000,instance-0033,0.164656
1700000269000,instance-0033,0.165157
1700000270000,instance-0033,0.165684
1700000271000,instance-0033,0.166236
1700000272000,instance-0033,0.166814
1700000273000,instance-0033,0.167416
1700000274000,instance-0033,0.168044
1700000275000,instance-0033,0.168697
1700000276000,instance-0033,0.169375
1700000277000,instance-0033,0.170078
1700000278000,instance-0033,0.170805
1700000279000,instance-0033,0.171557
1700000280000,instance-0033,0.172334
1700000281000,instance-0033,0.173135
1700000282000,instance-0033,0.173961
1700000283000,instance-0033,0.174811
1700000284000,instance-0033,0.175684
1700000285000,instance-0033,0.176582
1700000286000,instance-0033,0.177504
1700000287000,instance-0033,0.178449
1700000288000,instance-0033,0.179418
1700000289000,instance-0033,0.180410
1700000290000,instance-0033,0.181425
1700000291000,instance-0033,0.182463
1700000292000,instance-0033,0.183524
1700000293000,instance-0033,0.184608
1700000294000,instance-0033,0.185714
1700000295000,instance-0033,0.186843
1700000296000,instance-0033,0.187994
1700000297000,instance-0033,0.189166
1700000298000,instance-0033,0.190361
1700000299000,instance-0033,0.191577
1700000300000,instance-0033,0.192814
1700000301000,instance-0033,0.194072
1700000302000,instance-0033,0.195351
1700000303000,instance-0033,0.196651
1700000304000,instance-0033,0.197971
1700000305000,instance-0033,0.199311
1700000306000,instance-0033,0.200671
1700000307000,instance-0033,0.202050
1700000308000,instance-0033,0.203449
1700000309000,instance-0033,0.204866
1700000310000,instance-0033,0.206303
1700000311000,instance-0033,0.207758
1700000312000,instance-0033,0.209231
1700000313000,instance-0033,0.210722
1700000314000,instance-0033,0.212230
1700000315000,instance-0033,0.213756
1700000316000,instance-0033,0.215298
1700000317000,instance-0033,0.216857
1700000318000,instance-0033,0.218432
1700000319000,instance-0033,0.220023
1700000320000,instance-0033,0.221629
1700000321000,instance-0033,0.223251
1700000322000,instance-0033,0.224887
1700000323000,instance-0033,0.226538
1700000324000,instance-0033,0.228202
1700000325000,instance-0033,0.229880
1700000326000,instance-0033,0.231571
1700000327000,instance-0033,0.233275
1700000328000,instance-0033,0.234991
1700000329000,instance-0033,0.236720
1700000330000,instance-0033,0.238459
1700000331000,instance-0033,0.240210
1700000332000,instance-0033,0.241971
1700000333000,instance-0033,0.243742
1700000334000,instance-0033,0.245523
1700000335000,instance-0033,1.200000
1700000336000,instance-0033,0.249112
1700000337000,instance-0033,0.250920
1700000338000,instance-0033,0.252734
1700000339000,instance-0033,0.254557
1700000340000,instance-0033,0.256385
1700000341000,instance-0033,0.258221
1700000342000,instance-0033,0.260061
1700000343000,instance-0033,0.261908
1700000344000,instance-0033,0.263758
1700000345000,instance-0033,0.265613
1700000346000,instance-0033,0.267472
1700000347000,instance-0033,0.269333
1700000348000,instance-0033,0.271198
1700000349000,instance-0033,0.273064
1700000350000,instance-0033,0.274932
1700000351000,instance-0033,0.276800
1700000352000,instance-0033,0.278669
1700000353000,instance-0033,0.280538
1700000354000,instance-0033,0.282406
1700000355000,instance-0033,0.284272
1700000356000,instance-0033,0.286136
1700000357000,instance-0033,0.287998
1700000358000,instance-0033,0.289857
1700000359000,instance-0033,0.291712
1700000360000,instance-0033,0.293563
1700000361000,instance-0033,0.295409
1700000362000,instance-0033,0.297250
1700000363000,instance-0033,0.299084
1700000364000,instance-0033,0.300912
1700000365000,instance-0033,0.302733
1700000366000,instance-0033,0.304545
1700000367000,instance-0033,0.306350
1700000368000,instance-0033,0.308145
1700000369000,instance-0033,0.309931
1700000370000,instance-0033,0.311706
1700000371000,instance-0033,0.313471
1700000372000,instance-0033,0.315224
1700000373000,instance-0033,0.316965
1700000374000,instance-0033,0.318694
1700000375000,instance-0033,0.320410
1700000376000,instance-0033,0.322112
1700000377000,instance-0033,0.323800
1700000378000,instance-0033,0.325472
1700000379000,instance-0033,0.327130
1700000380000,instance-0033,0.328771
1700000381000,instance-0033,0.330396
1700000382000,instance-0033,0.332004
1700000383000,instance-0033,0.333594
1700000384000,instance-0033,0.335166
1700000385000,instance-0033,0.336719
1700000386000,instance-0033,0.338253
1700000387000,instance-0033,0.339767
1700000388000,instance-0033,0.341261
1700000389000,instance-0033,0.342734
1700000390000,instance-0033,0.344186
1700000391000,instance-0033,0.345616
1700000392000,instance-0033,0.347023
1700000393000,instance-0033,0.348408
1700000394000,instance-0033,0.349770
1700000395000,instance-0033,0.351108
1700000396000,instance-0033,0.352421
1700000397000,instance-0033,0.353710
1700000398000,instance-0033,0.354975
1700000399000,instance-0033,0.356213
1700000400000,instance-0033,0.357426
1700000401000,instance-0033,0.358613
1700000402000,instance-0033,0.359773
1700000403000,instance-0033,0.360906
1700000404000,instance-0033,0.362012
1700000405000,instance-0033,0.363090
1700000406000,instance-0033,0.364140
1700000407000,instance-0033,0.365161
1700000408000,instance-0033,0.366155
1700000409000,instance-0033,0.367119
1700000410000,instance-0033,0.368054
1700000411000,instance-0033,0.368959
1700000412000,instance-0033,0.369835
1700000413000,instance-0033,0.370680
1700000414000,instance-0033,0.371496
1700000415000,instance-0033,0.372281
1700000416000,instance-0033,0.373036
1700000417000,instance-0033,0.373760
1700000418000,instance-0033,0.374453
1700000419000,instance-0033,0.375114
1700000420000,instance-0033,0.375745
1700000421000,instance-0033,0.376345
1700000422000,instance-0033,0.376913
1700000423000,instance-0033,0.377449
1700000424000,instance-0033,0.377954
1700000425000,instance-0033,0.378428
1700000426000,instance-0033,0.378870
1700000427000,instance-0033,0.379280
1700000428000,instance-0033,0.379659
1700000429000,instance-0033,0.380006
1700000430000,instance-0033,0.380322
1700000431000,instance-0033,0.380606
1700000432000,instance-0033,0.380859
1700000433000,instance-0033,0.381081
1700000434000,instance-0033,0.381271
1700000435000,instance-0033,0.381430
1700000436000,instance-0033,0.381559
1700000437000,instance-0033,0.381657
1700000438000,instance-0033,0.381724
1700000439000,instance-0033,0.381761
1700000440000,instance-0033,1.200000
1700000441000,instance-0033,0.381744
1700000442000,instance-0033,0.381691
1700000443000,instance-0033,0.381609
1700000444000,instance-0033,0.381498
1700000445000,instance-0033,0.381357
1700000446000,instance-0033,0.381189
1700000447000,instance-0033,0.380992
1700000448000,instance-0033,0.380767
1700000449000,instance-0033,0.380515
1700000450000,instance-0033,0.380236
1700000451000,instance-0033,0.379930
1700000452000,instance-0033,0.379598
1700000453000,instance-0033,0.379241
1700000454000,instance-0033,0.378857
1700000455000,instance-0033,0.378449
1700000456000,instance-0033,0.378017
1700000457000,instance-0033,0.377560
1700000458000,instance-0033,0.377080
1700000459000,instance-0033,0.376578
1700000460000,instance-0033,0.376052
1700000461000,instance-0033,0.375505
1700000462000,instance-0033,0.374937
1700000463000,instance-0033,0.374348
1700000464000,instance-0033,0.373738
1700000465000,instance-0033,0.373109
1700000466000,instance-0033,0.372461
1700000467000,instance-0033,0.371795
1700000468000,instance-0033,0.371111
1700000469000,instance-0033,0.370410
1700000470000,instance-0033,0.369693
1700000471000,instance-0033,0.368960
1700000472000,instance-0033,0.368211
1700000473000,instance-0033,0.367448
1700000474000,instance-0033,0.366672
1700000475000,instance-0033,0.365882
1700000476000,instance-0033,0.365080
1700000477000,instance-0033,0.364266
1700000478000,instance-0033,0.363442
1700000479000,instance-0033,0.362607
1700000480000,instance-0033,0.361762
1700000481000,instance-0033,0.360909
1700000482000,instance-0033,0.360048
1700000483000,instance-0033,0.359179
1700000484000,instance-0033,0.358303
1700000485000,instance-0033,0.357422
1700000486000,instance-0033,0.356536
1700000487000,instance-0033,0.355645
